event_id,event_name,date,location,fight_id,division,title_fight,method,finish_round,match_time_sec,total_rounds,referee,r_name,r_id,r_kd,r_sig_str_landed,r_sig_str_atmpted,r_sig_str_acc,r_total_str_landed,r_total_str_atmpted,r_total_str_acc,r_td_landed,r_td_atmpted,r_td_acc,r_sub_att,r_ctrl,r_head_landed,r_head_atmpted,r_head_acc,r_body_landed,r_body_atmpted,r_body_acc,r_leg_landed,r_leg_atmpted,r_leg_acc,r_dist_landed,r_dist_atmpted,r_dist_acc,r_clinch_landed,r_clinch_atmpted,r_clinch_acc,r_ground_landed,r_ground_atmpted,r_ground_acc,r_landed_head_per,r_landed_body_per,r_landed_leg_per,r_landed_dist_per,r_landed_clinch_per,r_landed_ground_per,r_nick_name,r_wins,r_losses,r_draws,r_height,r_weight,r_reach,r_stance,r_dob,r_splm,r_str_acc,r_sapm,r_str_def,r_td_avg,r_td_avg_acc,r_td_def,r_sub_avg,b_name,b_id,b_kd,b_sig_str_landed,b_sig_str_atmpted,b_sig_str_acc,b_total_str_landed,b_total_str_atmpted,b_total_str_acc,b_td_landed,b_td_atmpted,b_td_acc,b_sub_att,b_ctrl,b_head_landed,b_head_atmpted,b_head_acc,b_body_landed,b_body_atmpted,b_body_acc,b_leg_landed,b_leg_atmpted,b_leg_acc,b_dist_landed,b_dist_atmpted,b_dist_acc,b_clinch_landed,b_clinch_atmpted,b_clinch_acc,b_ground_landed,b_ground_atmpted,b_ground_acc,b_landed_head_per,b_landed_body_per,b_landed_leg_per,b_landed_dist_per,b_landed_clinch_per,b_landed_ground_per,b_nick_name,b_wins,b_losses,b_draws,b_height,b_weight,b_reach,b_stance,b_dob,b_splm,b_str_acc,b_sapm,b_str_def,b_td_avg,b_td_avg_acc,b_td_def,b_sub_avg,winner,winner_id,r_mmr_pre,b_mmr_pre,r_mu_pre,r_sigma_pre,b_mu_pre,b_sigma_pre
0c1773639c795466,UFC 246: McGregor vs. Cowboy,2020-01-18,"Las Vegas, Nevada, USA",eed6c9aff2234b7a,welterweight,0,KO/TKO,1,40.0,5.0,Herb Dean,Conor McGregor,f4c49976c75c5ab2,1.0,19.0,26.0,73.0,20.0,27.0,74.0,0.0,0.0,,0.0,13.0,19.0,25.0,76.0,0.0,1.0,0.0,0.0,0.0,,3.0,7.0,43.0,3.0,3.0,100.0,13.0,16.0,81.0,100.0,0.0,0.0,15.0,15.0,68.0,The Notorious,22.0,6.0,0.0,175.26,70.31,187.96,Southpaw,1988/07/14,5.32,49.0,4.66,54.0,0.67,55.0,66.0,0.1,Donald Cerrone,1d00756835ca67c9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Cowboy,36.0,17.0,0.0,185.42,70.31,185.42,Orthodox,1983/03/29,4.41,46.0,4.48,53.0,1.16,33.0,73.0,1.2,Conor McGregor,f4c49976c75c5ab2,30.053309574817973,29.245134331712965,41.36650682942857,3.771065751536867,37.31482887689914,2.6898981817287257
0c1773639c795466,UFC 246: McGregor vs. Cowboy,2020-01-18,"Las Vegas, Nevada, USA",ff467a5f06a91a0f,flyweight,0,Decision - Unanimous,3,300.0,3.0,Keith Peterson,Tim Elliott,c96d9178c9ed9e62,0.0,47.0,111.0,42.0,86.0,157.0,55.0,3.0,11.0,27.0,0.0,122.0,15.0,67.0,22.0,18.0,24.0,75.0,14.0,20.0,70.0,35.0,90.0,39.0,12.0,21.0,56.0,0.0,0.0,,31.0,38.0,29.0,74.0,25.0,0.0,,22.0,13.0,1.0,170.18,56.7,167.64,Southpaw,1986/12/24,3.37,44.0,2.65,57.0,3.71,47.0,59.0,1.1,Askar Askarov,b1d19449397541dc,0.0,73.0,150.0,48.0,96.0,173.0,55.0,0.0,7.0,0.0,0.0,245.0,57.0,131.0,44.0,4.0,5.0,80.0,12.0,14.0,86.0,57.0,127.0,45.0,8.0,9.0,89.0,8.0,14.0,56.0,78.0,5.0,16.0,78.0,10.0,10.0,Bullet,14.0,1.0,1.0,167.64,56.7,170.18,Orthodox,1992/10/09,3.05,54.0,2.8,57.0,2.6,24.0,66.0,0.4,Askar Askarov,b1d19449397541dc,13.17556854390632,-0.0632511291258772,25.85988206030979,4.228104505467823,25.0,8.354417043041959
44aa652b181bcf68,UFC Fight Night: Blaydes vs. Dos Santos,2020-01-25,"Raleigh, North Carolina, USA",037d2f426c916ffc,heavyweight,0,KO/TKO,2,66.0,5.0,Dan Miragliotta,Curtis Blaydes,fa6796c55d6c5440,0.0,28.0,60.0,46.0,29.0,62.0,47.0,0.0,6.0,0.0,0.0,19.0,20.0,51.0,39.0,3.0,3.0,100.0,5.0,6.0,83.0,19.0,51.0,37.0,9.0,9.0,100.0,0.0,0.0,,71.0,10.0,17.0,67.0,32.0,0.0,Razor,19.0,5.0,0.0,193.04,120.2,203.2,Orthodox,1991/02/18,3.56,50.0,2.0,58.0,5.38,48.0,31.0,0.0,Junior Dos Santos,63def5a5662a6917,0.0,7.0,30.0,23.0,7.0,30.0,23.0,0.0,0.0,,0.0,0.0,3.0,23.0,13.0,2.0,4.0,50.0,2.0,3.0,67.0,7.0,30.0,23.0,0.0,0.0,,0.0,0.0,,42.0,28.0,28.0,100.0,0.0,0.0,Cigano,21.0,9.0,0.0,193.04,107.95,195.58,Orthodox,1984/01/30,4.49,47.0,3.33,56.0,0.3,50.0,81.0,0.1,Curtis Blaydes,fa6796c55d6c5440,26.605545520788628,29.47441865249601,37.67387857615574,3.689444351789036,39.46712846020736,3.330903269237118
44aa652b181bcf68,UFC Fight Night: Blaydes vs. Dos Santos,2020-01-25,"Raleigh, North Carolina, USA",151c2bd6dfefb4b5,women's flyweight,0,Decision - Unanimous,3,300.0,3.0,Kevin MacDonald,Justine Kish,928ae2e5b5f7a9ec,0.0,62.0,129.0,48.0,66.0,135.0,49.0,1.0,1.0,100.0,0.0,34.0,17.0,70.0,24.0,16.0,23.0,70.0,29.0,36.0,81.0,50.0,108.0,46.0,10.0,14.0,71.0,2.0,7.0,28.0,27.0,25.0,46.0,80.0,16.0,3.0,,7.0,4.0,0.0,165.1,56.7,162.56,Orthodox,1988/04/13,4.51,48.0,4.59,57.0,0.87,33.0,50.0,0.1,Lucie Pudilova,3cf66c62d9069f43,0.0,29.0,143.0,20.0,47.0,165.0,28.0,0.0,0.0,,0.0,9.0,22.0,131.0,17.0,6.0,11.0,55.0,1.0,1.0,100.0,25.0,137.0,18.0,4.0,6.0,67.0,0.0,0.0,,75.0,20.0,3.0,86.0,13.0,0.0,,14.0,10.0,0.0,172.72,56.7,170.18,Orthodox,1994/06/13,3.6,37.0,4.07,50.0,0.7,31.0,67.0,0.6,Justine Kish,928ae2e5b5f7a9ec,6.8268349030643805,7.288409133790438,23.483178338642748,5.552114478526122,20.67975888928605,4.46378325183187
44aa652b181bcf68,UFC Fight Night: Blaydes vs. Dos Santos,2020-01-25,"Raleigh, North Carolina, USA",2ef54419defb2364,welterweight,0,Decision - Unanimous,3,300.0,3.0,Kevin MacDonald,Rafael Dos Anjos,6a2f7c151031653d,0.0,14.0,36.0,38.0,23.0,52.0,44.0,0.0,1.0,0.0,0.0,42.0,2.0,23.0,9.0,4.0,4.0,100.0,8.0,9.0,89.0,14.0,36.0,39.0,0.0,0.0,,0.0,0.0,,14.0,28.0,57.0,100.0,0.0,0.0,,32.0,17.0,0.0,172.72,77.11,177.8,Southpaw,1984/10/26,3.48,47.0,3.23,60.0,1.95,35.0,54.0,0.6,Michael Chiesa,c58f51dedb310998,0.0,9.0,51.0,17.0,54.0,107.0,50.0,6.0,8.0,75.0,0.0,613.0,6.0,45.0,13.0,2.0,5.0,40.0,1.0,1.0,100.0,9.0,49.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,66.0,22.0,11.0,100.0,0.0,0.0,Maverick,19.0,7.0,0.0,185.42,77.11,190.5,Southpaw,1987/12/07,2.03,40.0,1.73,57.0,3.05,47.0,67.0,1.0,Michael Chiesa,c58f51dedb310998,29.372535629934976,24.842122744881827,37.96113171078236,2.862865360282462,35.239792290545864,3.46588984855468
44aa652b181bcf68,UFC Fight Night: Blaydes vs. Dos Santos,2020-01-25,"Raleigh, North Carolina, USA",3fd3b871e83434c5,middleweight,0,Decision - Unanimous,3,300.0,3.0,Kevin MacDonald,Bevon Lewis,899923ff6ab13917,0.0,36.0,82.0,43.0,94.0,146.0,64.0,0.0,3.0,0.0,0.0,504.0,16.0,56.0,28.0,14.0,20.0,70.0,6.0,6.0,100.0,22.0,58.0,38.0,14.0,24.0,57.0,0.0,0.0,,44.0,38.0,16.0,61.0,38.0,0.0,,7.0,3.0,0.0,190.5,83.91,200.66,Orthodox,1991/05/05,3.73,43.0,2.67,54.0,0.0,0.0,66.0,0.0,Dequan Townsend,3f7dab21b6c971bc,0.0,28.0,65.0,43.0,55.0,99.0,56.0,0.0,0.0,,0.0,4.0,7.0,42.0,17.0,18.0,19.0,95.0,3.0,4.0,75.0,16.0,50.0,32.0,12.0,15.0,80.0,0.0,0.0,,25.0,64.0,10.0,57.0,42.0,0.0,The Tarantula,21.0,12.0,0.0,190.5,92.99,200.66,Orthodox,1986/05/11,1.23,34.0,3.92,38.0,0.0,0.0,46.0,0.0,Bevon Lewis,899923ff6ab13917,-0.1802640567254698,-1.0547778050205778,18.484352773651462,6.221538943458979,20.96512571122753,7.33996783874937
44aa652b181bcf68,UFC Fight Night: Blaydes vs. Dos Santos,2020-01-25,"Raleigh, North Carolina, USA",6195d3e7c412c8a2,light heavyweight,0,Decision - Unanimous,3,300.0,3.0,Dan Miragliotta,Jamahal Hill,5444c5a201d3ee5a,0.0,101.0,233.0,43.0,102.0,236.0,43.0,0.0,0.0,,0.0,2.0,49.0,167.0,28.0,40.0,53.0,75.0,12.0,13.0,92.0,101.0,232.0,44.0,0.0,1.0,0.0,0.0,0.0,,48.0,39.0,11.0,100.0,0.0,0.0,Sweet Dreams,12.0,4.0,0.0,193.04,92.99,200.66,Southpaw,1991/05/19,6.19,51.0,4.03,44.0,0.0,0.0,73.0,0.0,Darko Stosic,025f0b1b58fbad01,0.0,31.0,72.0,43.0,32.0,81.0,40.0,6.0,9.0,66.0,0.0,138.0,20.0,56.0,36.0,3.0,7.0,43.0,8.0,9.0,89.0,25.0,59.0,42.0,0.0,1.0,0.0,6.0,12.0,50.0,64.0,9.0,25.0,80.0,0.0,19.0,,13.0,4.0,0.0,182.88,92.99,193.04,Orthodox,1992/02/09,2.61,45.0,4.04,58.0,3.42,50.0,83.0,0.0,Jamahal Hill,5444c5a201d3ee5a,0.0,4.535412464441613,25.0,8.333333333333334,21.02104056502744,5.495209366861943
44aa652b181bcf68,UFC Fight Night: Blaydes vs. Dos Santos,2020-01-25,"Raleigh, North Carolina, USA",737e2781e4a7db5c,bantamweight,0,Decision - Unanimous,3,300.0,3.0,Dan Miragliotta,Montel Jackson,cc1a8b4b38b92c6d,1.0,75.0,103.0,72.0,96.0,130.0,74.0,11.0,15.0,73.0,0.0,640.0,64.0,91.0,70.0,9.0,10.0,90.0,2.0,2.0,100.0,32.0,47.0,68.0,43.0,55.0,78.0,0.0,1.0,0.0,85.0,12.0,2.0,42.0,57.0,0.0,Quik,15.0,2.0,0.0,177.8,61.23,190.5,Southpaw,1992/04/24,3.22,53.0,1.39,62.0,3.24,62.0,68.0,0.4,Felipe Colares,dbac0a413af64bbe,0.0,7.0,28.0,25.0,8.0,31.0,26.0,1.0,8.0,12.0,3.0,82.0,2.0,17.0,12.0,4.0,8.0,50.0,1.0,3.0,33.0,6.0,23.0,26.0,1.0,5.0,20.0,0.0,0.0,,28.0,57.0,14.0,85.0,14.0,0.0,Cabocao,10.0,4.0,0.0,172.72,65.77,175.26,Orthodox,1994/03/31,2.17,45.0,4.65,36.0,1.88,24.0,43.0,0.5,Montel Jackson,cc1a8b4b38b92c6d,13.89227054769869,5.454987748072266,30.43531842981597,5.514349294039095,25.0649922157802,6.536668155902644
44aa652b181bcf68,UFC Fight Night: Blaydes vs. Dos Santos,2020-01-25,"Raleigh, North Carolina, USA",79161bde28636128,women's bantamweight,0,Decision - Unanimous,3,300.0,3.0,Larry Carter,Sara McMann,7be74a12d7352df2,0.0,38.0,50.0,76.0,62.0,84.0,74.0,3.0,5.0,60.0,1.0,802.0,22.0,32.0,69.0,15.0,17.0,88.0,1.0,1.0,100.0,1.0,8.0,12.0,1.0,1.0,100.0,36.0,41.0,88.0,57.0,39.0,2.0,2.0,2.0,94.0,,13.0,6.0,0.0,167.64,61.23,167.64,Orthodox,1980/09/24,2.26,46.0,1.92,47.0,4.38,65.0,50.0,0.5,Lina Lansberg,2eeaefbfc7f9fcff,0.0,1.0,5.0,20.0,36.0,51.0,71.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,1.0,1.0,100.0,0.0,0.0,,1.0,5.0,20.0,0.0,0.0,,0.0,0.0,,0.0,100.0,0.0,100.0,0.0,0.0,Elbow Queen,10.0,8.0,0.0,170.18,61.23,165.1,Orthodox,1982/03/13,2.69,55.0,3.87,44.0,0.52,27.0,47.0,0.1,Sara McMann,7be74a12d7352df2,14.490200560475529,14.39801562118776,26.92772647482051,4.145841971448327,27.837787802882968,4.479924060565069
44aa652b181bcf68,UFC Fight Night: Blaydes vs. Dos Santos,2020-01-25,"Raleigh, North Carolina, USA",7dcd5d8a44a284e5,flyweight,0,Submission,1,153.0,3.0,Dan Miragliotta,Jordan Espinosa,215a70f073a7b726,0.0,2.0,13.0,15.0,2.0,13.0,15.0,0.0,0.0,,0.0,0.0,1.0,9.0,11.0,0.0,0.0,,1.0,4.0,25.0,2.0,13.0,15.0,0.0,0.0,,0.0,0.0,,50.0,0.0,50.0,100.0,0.0,0.0,The Gamer,15.0,9.0,0.0,167.64,56.7,175.26,Orthodox,1989/11/08,4.22,52.0,2.94,57.0,0.75,28.0,70.0,0.2,Alex Perez,ab2b4ff41d6ebe0f,0.0,2.0,9.0,22.0,16.0,23.0,70.0,1.0,1.0,100.0,1.0,92.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,2.0,9.0,22.0,0.0,0.0,,0.0,0.0,,0.0,0.0,100.0,100.0,0.0,0.0,,25.0,9.0,0.0,167.64,56.7,165.1,Orthodox,1992/03/21,4.19,46.0,3.2,58.0,2.04,46.0,77.0,0.8,Alex Perez,ab2b4ff41d6ebe0f,7.668126870747599,17.256729061192686,25.93975615927665,6.090543096176352,32.55351906945456,5.098930002753957
44aa652b181bcf68,UFC Fight Night: Blaydes vs. Dos Santos,2020-01-25,"Raleigh, North Carolina, USA",901dbd1e6463c4ba,featherweight,0,KO/TKO,1,163.0,3.0,Larry Carter,Herbert Burns,4f140403000158b5,1.0,7.0,17.0,41.0,7.0,17.0,41.0,1.0,1.0,100.0,1.0,94.0,2.0,10.0,20.0,5.0,7.0,71.0,0.0,0.0,,4.0,12.0,33.0,3.0,3.0,100.0,0.0,2.0,0.0,28.0,71.0,0.0,57.0,42.0,0.0,The Blaze,11.0,6.0,0.0,175.26,65.77,185.42,Orthodox,1988/02/02,1.86,36.0,5.17,41.0,2.94,34.0,66.0,1.8,Nate Landwehr,583ee11abddfc581,0.0,4.0,9.0,44.0,6.0,11.0,55.0,0.0,0.0,,0.0,33.0,3.0,8.0,38.0,1.0,1.0,100.0,0.0,0.0,,3.0,8.0,38.0,1.0,1.0,100.0,0.0,0.0,,75.0,25.0,0.0,75.0,25.0,0.0,The Train,18.0,7.0,0.0,175.26,65.77,182.88,Orthodox,1988/06/06,5.63,45.0,5.83,52.0,0.76,41.0,71.0,0.8,Herbert Burns,4f140403000158b5,0.0,0.0,25.0,8.333333333333334,25.0,8.333333333333334
44aa652b181bcf68,UFC Fight Night: Blaydes vs. Dos Santos,2020-01-25,"Raleigh, North Carolina, USA",918c2efc59c1952e,bantamweight,0,Submission,3,173.0,3.0,Wayne Spinola,Brett Johns,ec52462a1b41f714,0.0,36.0,47.0,76.0,65.0,80.0,81.0,6.0,9.0,66.0,3.0,438.0,33.0,43.0,77.0,2.0,3.0,67.0,1.0,1.0,100.0,3.0,11.0,27.0,8.0,8.0,100.0,25.0,28.0,89.0,91.0,5.0,2.0,8.0,22.0,69.0,The Pikey,17.0,2.0,0.0,170.18,61.23,180.34,Orthodox,1992/02/21,2.86,49.0,3.84,53.0,4.92,49.0,58.0,1.0,Tony Gravely,601964f9654f911a,0.0,26.0,44.0,59.0,43.0,66.0,65.0,5.0,7.0,71.0,0.0,250.0,9.0,25.0,36.0,6.0,7.0,86.0,11.0,12.0,92.0,5.0,18.0,28.0,21.0,26.0,81.0,0.0,0.0,,34.0,23.0,42.0,19.0,80.0,0.0,,23.0,9.0,0.0,165.1,61.23,175.26,Orthodox,1991/09/28,3.82,48.0,4.47,44.0,5.4,41.0,52.0,0.3,Brett Johns,ec52462a1b41f714,14.842191381781332,0.0,29.36985283544997,4.842553817889547,25.0,8.333333333333334
44aa652b181bcf68,UFC Fight Night: Blaydes vs. Dos Santos,2020-01-25,"Raleigh, North Carolina, USA",b88b170a7fe40544,women's strawweight,0,KO/TKO,2,266.0,3.0,Kevin MacDonald,Hannah Cifers,2244d9a2b64b8c3b,0.0,46.0,108.0,42.0,50.0,114.0,44.0,0.0,0.0,,0.0,0.0,16.0,67.0,24.0,12.0,19.0,63.0,18.0,22.0,82.0,43.0,100.0,43.0,3.0,8.0,38.0,0.0,0.0,,34.0,26.0,39.0,93.0,6.0,0.0,Shockwave,10.0,7.0,0.0,154.94,52.16,157.48,Orthodox,1992/06/26,4.99,44.0,5.39,52.0,0.26,100.0,64.0,0.3,Angela Hill,f0feeb2192937424,0.0,70.0,155.0,45.0,80.0,170.0,47.0,1.0,1.0,100.0,0.0,187.0,57.0,136.0,42.0,12.0,18.0,67.0,1.0,1.0,100.0,38.0,106.0,36.0,3.0,6.0,50.0,29.0,43.0,67.0,81.0,17.0,1.0,54.0,4.0,41.0,Overkill,18.0,15.0,0.0,160.02,52.16,162.56,Orthodox,1985/01/12,5.43,50.0,4.92,60.0,0.78,30.0,74.0,0.1,Angela Hill,f0feeb2192937424,8.76660125840516,11.34925918085588,26.66430666263779,5.965901801410877,22.32672259071409,3.6591544699527367
44aa652b181bcf68,UFC Fight Night: Blaydes vs. Dos Santos,2020-01-25,"Raleigh, North Carolina, USA",ed94cdc0f2b97e15,featherweight,0,Decision - Unanimous,3,300.0,3.0,Wayne Spinola,Arnold Allen,040a74bb0a465c54,0.0,63.0,131.0,48.0,68.0,137.0,50.0,0.0,1.0,0.0,0.0,81.0,58.0,124.0,47.0,5.0,7.0,71.0,0.0,0.0,,61.0,128.0,48.0,2.0,3.0,67.0,0.0,0.0,,92.0,7.0,0.0,96.0,3.0,0.0,Almighty,20.0,3.0,0.0,172.72,65.77,177.8,Southpaw,1994/01/22,3.45,41.0,2.88,61.0,0.93,47.0,75.0,0.3,Nik Lentz,6fb1ba67bef41b37,0.0,49.0,172.0,28.0,63.0,190.0,33.0,0.0,9.0,0.0,0.0,77.0,25.0,140.0,18.0,16.0,23.0,70.0,8.0,9.0,89.0,42.0,162.0,26.0,7.0,10.0,70.0,0.0,0.0,,51.0,32.0,16.0,85.0,14.0,0.0,The Carny,30.0,12.0,2.0,172.72,65.77,172.72,Orthodox,1984/08/13,3.44,47.0,3.25,50.0,3.3,32.0,43.0,1.2,Arnold Allen,040a74bb0a465c54,22.36594351694484,23.403595592183247,37.65943858410056,5.097831689051906,33.1398751845166,3.245426530777783
b26d3e3746fb4024,UFC 247: Jones vs. Reyes,2020-02-08,"Houston, Texas, USA",05cceae674c81b86,women's flyweight,1,KO/TKO,3,63.0,5.0,Jacob Montalvo,Valentina Shevchenko,132deb59abae64b1,0.0,40.0,65.0,61.0,57.0,82.0,70.0,3.0,3.0,100.0,0.0,212.0,26.0,48.0,54.0,3.0,4.0,75.0,11.0,13.0,85.0,23.0,48.0,48.0,0.0,0.0,,17.0,17.0,100.0,65.0,7.0,27.0,57.0,0.0,42.0,Bullet,25.0,4.0,1.0,165.1,56.7,167.64,Southpaw,1988/03/07,3.14,52.0,2.06,63.0,2.62,60.0,75.0,0.3,Katlyn Cerminara,e872e9a9a902c045,0.0,17.0,56.0,30.0,27.0,68.0,40.0,0.0,0.0,,0.0,0.0,0.0,28.0,0.0,5.0,9.0,56.0,12.0,19.0,63.0,17.0,56.0,30.0,0.0,0.0,,0.0,0.0,,0.0,29.0,70.0,100.0,0.0,0.0,Blonde Fighter,18.0,6.0,0.0,175.26,56.7,172.72,Orthodox,1988/12/28,4.58,34.0,4.48,62.0,0.31,15.0,50.0,0.3,Valentina Shevchenko,132deb59abae64b1,25.015315551954345,19.031244739461897,37.03029408055007,4.004992842865242,30.768348619505247,3.91236796001445
b26d3e3746fb4024,UFC 247: Jones vs. Reyes,2020-02-08,"Houston, Texas, USA",11f7bac5037a184c,middleweight,0,Decision - Split,3,300.0,3.0,Jacob Montalvo,Trevin Giles,b27a1fcb56a3035a,0.0,71.0,148.0,47.0,88.0,167.0,53.0,0.0,0.0,,1.0,219.0,63.0,139.0,45.0,6.0,7.0,86.0,2.0,2.0,100.0,36.0,92.0,39.0,7.0,16.0,44.0,28.0,40.0,70.0,88.0,8.0,2.0,50.0,9.0,39.0,,16.0,7.0,0.0,182.88,77.11,187.96,Orthodox,1992/08/06,3.17,54.0,2.39,58.0,1.07,50.0,72.0,0.3,James Krause,8f6a18831a120817,0.0,44.0,80.0,55.0,59.0,98.0,60.0,1.0,4.0,25.0,4.0,233.0,18.0,49.0,37.0,8.0,12.0,67.0,18.0,19.0,95.0,39.0,74.0,53.0,5.0,6.0,83.0,0.0,0.0,,40.0,18.0,40.0,88.0,11.0,0.0,The,28.0,9.0,0.0,187.96,77.11,185.42,Orthodox,1986/06/04,4.79,49.0,4.11,61.0,0.96,18.0,59.0,0.9,Trevin Giles,b27a1fcb56a3035a,10.524406045416786,23.64733009932627,26.069537464717257,5.181710473100157,34.94227884821611,3.7649829162966144
b26d3e3746fb4024,UFC 247: Jones vs. Reyes,2020-02-08,"Houston, Texas, USA",326b843cb2b7fd94,bantamweight,0,Decision - Split,3,300.0,3.0,Kerry Hatley,Andre Ewell,5f6f049d54728e88,0.0,80.0,177.0,45.0,85.0,184.0,46.0,0.0,0.0,,0.0,2.0,32.0,123.0,26.0,43.0,49.0,88.0,5.0,5.0,100.0,78.0,172.0,45.0,2.0,5.0,40.0,0.0,0.0,,40.0,53.0,6.0,97.0,2.0,0.0,Mr. Highlight,17.0,9.0,0.0,172.72,65.77,190.5,Southpaw,1988/01/21,4.28,40.0,4.87,51.0,0.36,75.0,72.0,0.1,Jonathan Martinez,f2477cf43c4975cc,0.0,66.0,142.0,46.0,74.0,151.0,49.0,0.0,3.0,0.0,0.0,90.0,30.0,88.0,34.0,15.0,27.0,56.0,21.0,27.0,78.0,65.0,141.0,46.0,1.0,1.0,100.0,0.0,0.0,,45.0,22.0,31.0,98.0,1.0,0.0,Dragon,19.0,6.0,0.0,172.72,61.23,177.8,Southpaw,1994/04/20,4.44,49.0,4.09,56.0,0.38,35.0,68.0,0.1,Andre Ewell,5f6f049d54728e88,12.838230312984232,10.29024901116393,27.81476757959709,4.992179088870954,26.79556945482783,5.5017734812213
b26d3e3746fb4024,UFC 247: Jones vs. Reyes,2020-02-08,"Houston, Texas, USA",57961c6adebfb13d,heavyweight,0,KO/TKO,1,119.0,3.0,Jeff Rexroad,Juan Adams,83b00f7597e5ac83,0.0,7.0,11.0,63.0,7.0,11.0,64.0,0.0,0.0,,0.0,0.0,3.0,4.0,75.0,2.0,4.0,50.0,2.0,3.0,67.0,7.0,11.0,64.0,0.0,0.0,,0.0,0.0,,42.0,28.0,28.0,100.0,0.0,0.0,The Kraken,5.0,3.0,0.0,195.58,120.2,203.2,Orthodox,1992/01/16,7.09,55.0,4.06,34.0,0.91,66.0,57.0,0.0,Justin Tafa,e13abac8089a801a,1.0,10.0,15.0,66.0,10.0,15.0,67.0,0.0,0.0,,0.0,2.0,5.0,9.0,56.0,0.0,1.0,0.0,5.0,5.0,100.0,8.0,11.0,73.0,1.0,1.0,100.0,1.0,3.0,33.0,50.0,0.0,50.0,80.0,10.0,10.0,Bad Man,7.0,5.0,0.0,182.88,119.75,187.96,Southpaw,1993/12/13,4.05,54.0,5.11,47.0,0.0,0.0,53.0,0.0,Justin Tafa,e13abac8089a801a,4.282520076715702,-1.0039647124769076,21.39942328310521,5.705634402129839,20.96512571122753,7.323030141234813
b26d3e3746fb4024,UFC 247: Jones vs. Reyes,2020-02-08,"Houston, Texas, USA",5ab2a4fec735e0b2,bantamweight,0,Overturned,1,38.0,3.0,Jacob Montalvo,Domingo Pilarte,4bf6b225ff6099c4,0.0,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,2.0,0.0,1.0,2.0,50.0,0.0,0.0,,0.0,100.0,0.0,0.0,100.0,0.0,Son of Fire,8.0,3.0,0.0,182.88,61.23,185.42,Southpaw,1990/01/05,1.31,47.0,2.96,40.0,1.2,42.0,54.0,0.8,Journey Newson,78f485f851891d68,1.0,6.0,10.0,60.0,7.0,13.0,54.0,0.0,0.0,,0.0,5.0,6.0,10.0,60.0,0.0,0.0,,0.0,0.0,,1.0,5.0,20.0,0.0,0.0,,5.0,5.0,100.0,100.0,0.0,0.0,16.0,0.0,83.0,,10.0,5.0,0.0,165.1,61.23,170.18,Orthodox,1989/03/07,2.64,32.0,2.57,64.0,0.56,16.0,43.0,0.3,,,-1.649153448736932,0.2751765902185568,19.70510932423361,7.118087590990182,22.33872143903916,7.354514949606867
b26d3e3746fb4024,UFC 247: Jones vs. Reyes,2020-02-08,"Houston, Texas, USA",a6441acec6718f03,featherweight,0,Decision - Unanimous,3,300.0,3.0,Jeff Rexroad,Austin Lingo,305d73ede05e31ad,0.0,12.0,61.0,19.0,16.0,68.0,24.0,1.0,1.0,100.0,0.0,85.0,5.0,47.0,11.0,5.0,10.0,50.0,2.0,4.0,50.0,11.0,56.0,20.0,1.0,5.0,20.0,0.0,0.0,,41.0,41.0,16.0,91.0,8.0,0.0,Lights Out,9.0,3.0,0.0,177.8,65.77,177.8,Orthodox,1994/07/10,3.86,37.0,4.86,57.0,0.43,66.0,75.0,0.0,Youssef Zalal,52c2ae6d2f2d2613,0.0,31.0,55.0,56.0,49.0,80.0,61.0,6.0,12.0,50.0,2.0,398.0,16.0,37.0,43.0,6.0,9.0,67.0,9.0,9.0,100.0,28.0,51.0,55.0,2.0,2.0,100.0,1.0,2.0,50.0,51.0,19.0,29.0,90.0,6.0,3.0,The Moroccan Devil,17.0,5.0,1.0,177.8,65.77,182.88,Switch,1996/09/04,3.07,50.0,1.8,66.0,2.09,30.0,59.0,1.3,Youssef Zalal,52c2ae6d2f2d2613,0.0,0.0,25.0,8.333333333333334,25.0,8.333333333333334
